segment_id,start,end,length,branch_id,dist
0,2,9,8.17337233049,0,4.760535485
1,10,17,8.46768425786,0,16.0992355688
2,18,26,8.62946886996,0,27.4843841878
3,27,35,9.01535859799,0,38.3664002978
4,36,44,9.03592946026,0,49.7742135578
5,45,53,9.04704398537,0,61.2890014422
6,54,62,9.08840442783,0,72.7363814778
7,63,70,8.66571555533,0,84.647598655
8,71,78,8.26550987199,0,96.44740394
9,79,86,8.08026794014,0,107.668944449
10,87,93,7.03935520936,0,117.698181996
11,94,102,9.09804803856,1,5.23748637778
12,103,111,9.08760385362,1,16.7376606444
13,112,120,9.09411036054,1,28.3515981333
14,121,129,9.06976308558,1,39.8687417189
15,130,137,8.2974588088,1,51.1525164538
16,139,147,9.04193925833,2,5.07326851556
17,148,154,8.41062570144,2,17.7113600086
18,155,161,8.70648727083,2,32.7380907629
19,162,169,8.27812602034,2,45.5619030388
20,170,178,8.77419859897,2,56.5003576889
21,179,187,8.87286822067,2,67.6072614767
22,188,196,9.10643054651,2,79.1519387189
23,197,205,9.04323862975,2,90.7624875433
24,206,214,9.09076149317,2,102.398149092
25,215,223,9.00776138852,2,113.8855754
26,224,232,9.05454080606,2,125.31745187
27,233,240,9.06167683226,2,137.601572806
28,241,243,2.70154115677,2,146.880519653
29,244,252,9.01851679603,3,68.1214362355
30,253,261,9.09478671075,3,79.6682279711
31,262,270,9.10896192348,3,91.2237543855
32,271,279,9.0959854661,3,103.024001676
33,280,288,9.10208188944,3,114.632242997
34,289,294,5.82562844033,3,124.492265703
35,295,303,9.13772520247,4,44.3877569858
36,304,311,8.17558108444,4,55.6640176681
37,312,319,8.29008784771,4,66.7991883131
38,320,328,8.81401923664,4,78.0126050258
39,329,336,8.39385996514,4,89.1700799568
40,337,345,8.55459763379,4,99.9918353781
41,346,353,8.03433759222,5,16.5494384399
42,354,362,8.90510085268,5,27.4762488258
43,363,370,8.1685829826,5,38.6144546499
44,371,378,8.02857424926,5,49.3846728824
45,379,387,9.13347831743,5,60.5734990003
46,388,396,9.07846651333,5,72.1589295647
47,397,405,9.07214743597,5,83.9084372858
48,406,414,9.04164317977,5,95.5023150458
49,415,423,9.01071627786,5,106.898222005
50,424,431,8.11729487197,5,118.296383991
51,432,440,9.12440871116,5,129.457542548
52,441,449,9.01605094078,5,141.075782777
53,450,458,9.16305668698,5,152.557104011
54,459,466,8.39501818078,5,164.339185399
55,467,475,8.83559943288,5,174.802919108
56,476,479,3.63916477546,5,183.477369134
57,480,488,9.07640659215,6,5.11462071889
58,489,497,8.97412058322,6,16.6506555167
59,498,505,8.02052388757,6,27.597105285
60,506,514,9.11006055961,6,38.6040462111
61,515,522,8.04187445692,6,49.7298024437
62,523,531,9.07574616197,6,60.7574633811
63,532,540,9.09365211318,6,72.4756161144
64,541,548,8.07039616929,6,83.6179991112
65,549,557,8.95495236982,6,94.56481199
66,558,566,9.08183820916,6,106.039109179
67,567,575,9.12266360061,6,117.704637356
68,576,583,8.24577135272,6,128.856994114
69,584,591,8.10496158662,6,139.773284386
70,592,600,9.05268597444,6,151.236354012
71,601,608,8.07786455784,6,162.153499225
72,609,616,8.61839485719,6,173.246155227
73,617,624,8.04055299826,6,184.703406229
74,627,634,8.3194175051,7,5.2321531925
75,635,642,9.02321108058,7,17.4330156013
76,643,650,8.55929058694,7,29.682195965
77,651,658,8.4571518534,7,41.3436215425
78,659,665,8.28901209124,7,54.0557497057
79,666,673,9.00009043555,7,67.6482794275
80,674,682,9.16777447836,7,79.71094278
81,683,690,8.45872557199,7,91.7220483662
82,691,698,9.02651749271,7,103.863542557
83,699,706,9.25451822271,7,117.992840854
84,707,714,8.40980747335,7,130.743334789
85,715,722,8.29590024205,7,141.826946447
86,723,729,8.10756182716,7,153.887909944
87,732,740,9.09711635792,8,15.6855283477
88,741,749,8.97837193441,8,27.0174523255
89,750,757,8.03841337146,8,37.8607146102
90,758,765,8.44357521042,8,49.1050334439
91,766,774,9.13172228443,8,61.0097919166
92,775,783,8.91413482252,8,72.3829133343
93,784,789,5.62528868961,8,81.6740516993
94,790,797,8.59691270853,9,5.20202567
95,798,805,9.32929207902,9,18.3892244312
96,806,812,8.25137390759,9,32.7217148414
97,813,818,8.22296073001,9,48.14548128
98,819,824,9.30859313729,9,66.0390358733
99,825,830,9.69656871682,9,88.5494557683
100,831,836,9.0020170523,9,109.377780767
101,837,842,8.21196867654,9,127.602500415
102,844,850,8.57656251996,10,31.5986520549
103,851,858,8.64350079867,10,43.7689461653
104,859,866,9.09509625359,10,57.1870299653
105,867,875,8.54225842794,10,69.3778506689
106,876,883,8.01071275959,10,80.0740082753
107,884,892,8.93506592448,10,90.9123854322
108,893,900,8.02068174498,10,101.524595375
109,901,908,8.008,10,111.997005278
110,909,917,9.09632150477,10,123.077744858
111,918,926,9.00639760428,10,134.610167553
112,927,929,2.288,10,142.287566848
113,930,938,8.88167506316,11,8.62779313857
114,939,946,8.11097742876,11,19.1479819161
115,947,955,9.07158432358,11,30.3315016419
116,956,964,8.91609003407,11,41.8587953486
117,965,972,8.02261812569,11,52.7761009311
118,973,981,9.08499664052,11,63.7679511163
119,982,989,8.11874322545,11,74.8723320936
120,990,997,8.64421502277,11,86.1688499211
121,998,1005,8.57666193454,11,98.6077788436
122,1006,1014,9.02309330547,11,110.464670704
123,1015,1022,8.22153217736,11,121.548570494
124,1023,1028,5.64530819036,11,130.846050965
125,1029,1036,8.01061079753,12,23.0669546435
126,1037,1045,8.85048264619,12,33.7625352301
127,1046,1054,8.98759676947,12,45.2266362467
128,1055,1062,8.03553444279,12,56.1009009423
129,1063,1070,8.04218150834,12,66.7085736173
130,1071,1079,9.07289509026,12,77.795035529
131,1080,1088,8.67574532962,12,89.1273341656
132,1089,1097,9.00349694874,12,99.2952812734
133,1098,1106,8.98305747387,12,110.864836135
134,1107,1114,8.06443851274,12,121.919432997
135,1115,1123,9.04716696353,12,132.899811276
136,1124,1132,9.01005807606,12,144.436575036
137,1133,1140,8.05793831919,12,155.380637297
138,1141,1148,8.03834109051,12,166.135171467
139,1149,1156,8.36064982709,12,176.831154396
140,1158,1164,8.75460001777,13,6.38779861571
141,1165,1172,8.71410019438,14,5.37678139
142,1173,1180,8.2527946493,14,17.549689935
143,1181,1188,8.50241556716,14,29.5285778988
144,1189,1196,8.83841854994,14,43.085802805
145,1197,1204,8.01046090595,14,54.1157824625
146,1205,1212,8.29656775543,14,64.8869046375
147,1213,1220,8.24411611118,14,76.0971547825
148,1221,1228,8.27755814698,14,87.1309957887
149,1229,1236,8.47947008005,14,98.3199349937
150,1237,1244,8.54532943233,14,110.494743296
151,1245,1252,8.29702193152,14,121.908414273
152,1253,1260,8.43450768869,14,133.593631889
153,1261,1268,8.1163672265,14,144.70744234
154,1269,1276,8.37843180552,14,156.217902463
155,1277,1285,9.07599989102,14,167.616802856
156,1286,1293,8.01070272531,14,178.747859239
157,1294,1302,9.06137758755,14,189.780049172
158,1304,1311,8.05836675401,15,67.9772463263
159,1312,1319,9.14184957145,15,82.9579140813
160,1320,1328,9.0635601995,15,94.7389816514
161,1329,1337,9.11019755687,15,106.458437594
162,1338,1346,8.98002851589,15,119.034355527
163,1347,1355,8.55859662326,15,129.854349091
164,1356,1363,8.3853732807,15,141.021550401
165,1364,1372,8.74686529246,15,151.67901154
166,1373,1381,9.11695992195,15,163.378407487
167,1382,1390,9.13076475835,15,175.137756825
168,1391,1399,9.04850956474,15,186.82741088
169,1400,1408,9.14793317486,15,198.003717985
170,1409,1417,8.9707239293,15,209.433165716
171,1418,1425,8.01313616116,15,220.360338388
172,1426,1434,9.1130317876,15,231.452272075
173,1435,1443,8.82393878462,15,242.999789785
174,1444,1452,8.62745254982,15,254.018738458
175,1453,1460,8.05744618327,15,264.648921706
176,1461,1469,8.72341549022,15,275.464706128
177,1470,1478,9.00023613823,15,286.322938366
178,1479,1487,9.00236866347,15,297.889751917
179,1488,1495,8.084570654,15,308.910179935
180,1496,1504,9.11173505615,15,320.121462789
181,1505,1513,8.96991693484,15,331.364695118
182,1514,1522,8.86028713995,15,342.591135818
183,1523,1530,8.0134635817,15,353.161821345
184,1531,1539,9.1280971528,15,364.230262529
185,1540,1548,8.79311118837,15,375.737246424
186,1549,1556,8.16412167891,15,386.557808288
187,1557,1565,9.10869233988,15,397.437330045
188,1566,1574,8.52653457273,15,408.244499457
189,1575,1582,8.00261418183,15,419.062898056
190,1583,1591,8.9945128525,15,430.021664627
191,1592,1600,8.75778938398,15,441.244949544
192,1601,1609,8.53154048352,15,452.197916205
193,1610,1618,8.43478687671,15,461.847992117
194,1619,1627,8.72909068751,15,472.35458595
195,1628,1636,9.01275200234,15,483.780547684
196,1637,1645,8.87620492558,15,495.16481664
197,1646,1654,9.0984457837,15,506.491108497
198,1655,1663,9.07984627554,15,518.029950276
199,1664,1672,9.01517511474,15,529.597162845
200,1673,1681,8.5233561762,15,540.619200101
201,1682,1689,8.97125179071,16,145.671664747
202,1690,1696,8.48409970759,16,158.455501457
203,1697,1703,8.72759128017,16,173.249107367
204,1704,1709,8.52492175248,16,189.376811342
205,1710,1715,9.25052363214,16,208.790613115
206,1716,1722,9.2682741282,16,227.819881875
207,1723,1728,7.05254275927,16,241.306644717
208,1729,1737,8.84692197073,17,126.052913512
209,1738,1746,9.18087998154,17,137.516019457
210,1747,1754,8.08587657267,17,148.86074633
211,1755,1763,9.1115801468,17,159.89013304
212,1764,1772,8.91362080618,17,171.514836926
213,1774,1782,8.99946203682,18,118.461243917
214,1783,1791,9.07210986164,18,129.864691606
215,1792,1800,9.10583467256,18,141.732982436
216,1801,1809,8.98655331674,18,153.258237137
217,1810,1818,8.87432812153,18,164.169723539
218,1819,1825,6.68277456294,18,174.366541347
219,1826,1833,8.01559882607,19,52.4638807438
220,1834,1841,8.11933978186,19,62.7560818988
221,1842,1849,8.58569105651,19,74.2301060763
222,1850,1857,8.09754130079,19,85.6799303026
223,1858,1866,9.04903281222,19,96.7537823805
224,1867,1875,9.04876242108,19,108.288387227
225,1876,1883,8.05237258087,19,119.273091549
226,1884,1892,8.89743312571,19,130.339257399
227,1893,1900,8.03267736699,19,141.154137044
228,1901,1909,8.993851303,19,152.199509257
229,1912,1917,8.3195555829,20,33.0816463435
230,1918,1923,9.14277410532,20,48.8006771502
231,1924,1929,8.46993396385,20,68.0223059902
232,1930,1934,9.30973396652,20,92.2646866358
233,1935,1939,8.10014071864,20,116.654751116
234,1940,1945,9.24275224816,20,136.544827879
235,1946,1951,8.82301155323,20,156.364284877
236,1952,1958,8.63200150975,20,173.413737818
